Year,metro_name,code,Efficiency,One-Bedroom,Two-Bedroom,Three-Bedroom,Four-Bedroom,FMR Percentile,statename,statecode,smallarea_status
2017,"Shreveport-Bossier City, LA HUD Metro FMR Area",METRO43340M43340,618,754,878,1113,1238,40,Louisiana,LA,0
2017,"St. James Parish, LA HUD Metro FMR Area",METRO35380N22093,428,524,604,879,1064,40,Louisiana,LA,0
2017,"Vermilion Parish, LA HUD Metro FMR Area",METRO29180N22113,436,560,646,934,995,40,Louisiana,LA,0
2017,"Webster Parish, LA HUD Metro FMR Area",METRO43340N22119,435,535,620,837,921,40,Louisiana,LA,0
2017,"Bangor, ME HUD Metro FMR Area",METRO12620MM0730,623,678,860,1084,1369,40,Maine,ME,0
2017,"Cumberland County, ME (part) HUD Metro FMR Area",METRO38860N23005,644,688,910,1325,1336,40,Maine,ME,0
2017,"Lewiston-Auburn, ME MSA",METRO30340M30340,583,660,832,1063,1270,40,Maine,ME,0
2017,"Penobscot County, ME (part) HUD Metro FMR Area",METRO12620N23019,536,573,725,907,1019,40,Maine,ME,0
2017,"Portland, ME HUD Metro FMR Area",METRO38860MM6400,911,1028,1301,1755,1906,40,Maine,ME,0
2017,"Sagadahoc County, ME HUD Metro FMR Area",METRO38860N23023,588,720,831,1129,1246,40,Maine,ME,0
2017,"York County, ME (part) HUD Metro FMR Area",METRO38860N23031,628,725,890,1190,1227,40,Maine,ME,0
2017,"York-Kittery-South Berwick, ME HUD Metro FMR Area",METRO38860MM6450,840,893,1187,1485,1975,40,Maine,ME,0
2017,"Baltimore-Columbia-Towson, MD MSA",METRO12580M12580,903,1097,1376,1769,2072,50,Maryland,MD,0
2017,"California-Lexington Park, MD MSA",METRO15680M15680,887,1080,1260,1699,2167,40,Maryland,MD,0
2017,"Cumberland, MD-WV MSA",METRO19060M19060,511,592,683,934,1193,40,Maryland,MD,0
2017,"Hagerstown, MD HUD Metro FMR Area",METRO25180MM3180,551,658,868,1189,1487,40,Maryland,MD,0
2017,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",METRO37980M37980,845,1003,1211,1515,1686,50,Maryland,MD,0
2017,"Salisbury, MD HUD Metro FMR Area",METRO41540M41540,639,712,946,1193,1602,40,Maryland,MD,0
2017,"Somerset County, MD HUD Metro FMR Area",METRO41540N24039,496,636,734,1048,1052,40,Maryland,MD,0
2017,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",METRO47900M47900,1440,1513,1746,2300,2855,50,Maryland,MD,0
2017,"Worcester County, MD HUD Metro FMR Area",METRO41540N24047,665,719,956,1260,1684,40,Maryland,MD,0
2017,"Barnstable Town, MA MSA",METRO12700M12700,845,933,1240,1554,1709,40,Massachusetts,MA,0
2017,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,732,768,886,1108,1296,40,Massachusetts,MA,0
2017,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",METRO14460MM1120,1194,1372,1691,2116,2331,40,Massachusetts,MA,0
2017,"Brockton, MA HUD Metro FMR Area",METRO14460MM1200,826,904,1158,1497,1600,40,Massachusetts,MA,0
2017,"Eastern Worcester County, MA HUD Metro FMR Area",METRO49340MM1120,887,972,1254,1679,2057,40,Massachusetts,MA,0
2017,"Easton-Raynham, MA HUD Metro FMR Area",METRO39300MM1200,987,1011,1344,1956,2023,40,Massachusetts,MA,0
2017,"Fitchburg-Leominster, MA HUD Metro FMR Area",METRO49340MM2600,646,774,1010,1264,1392,40,Massachusetts,MA,0
2017,"Lawrence, MA-NH HUD Metro FMR Area",METRO14460MM4160,890,1024,1305,1633,1799,40,Massachusetts,MA,0
2017,"Lowell, MA HUD Metro FMR Area",METRO14460MM4560,826,954,1203,1505,1658,40,Massachusetts,MA,0
2017,"New Bedford, MA HUD Metro FMR Area",METRO39300MM5400,660,717,849,1062,1170,40,Massachusetts,MA,0
2017,"Pittsfield, MA HUD Metro FMR Area",METRO38340M38340,594,733,887,1110,1271,40,Massachusetts,MA,0
2017,"Providence-Fall River, RI-MA HUD Metro FMR Area",METRO39300M39300,732,827,994,1244,1485,40,Massachusetts,MA,0
2017,"Springfield, MA HUD Metro FMR Area",METRO44140M44140,701,844,1057,1322,1568,40,Massachusetts,MA,0
2017,"Taunton-Mansfield-Norton, MA HUD Metro FMR Area",METRO39300MM1120,781,851,1092,1381,1505,40,Massachusetts,MA,0
2017,"Western Worcester County, MA HUD Metro FMR Area",METRO49340N25027,582,680,823,1143,1439,40,Massachusetts,MA,0
2017,"Worcester, MA HUD Metro FMR Area",METRO49340M49340,745,839,1060,1326,1466,40,Massachusetts,MA,0
2017,"Ann Arbor, MI MSA",METRO11460M11460,797,850,1025,1407,1765,40,Michigan,MI,0
2017,"Barry County, MI HUD Metro FMR Area",METRO24340N26015,494,573,725,1055,1197,40,Michigan,MI,0
2017,"Battle Creek, MI MSA",METRO12980M12980,514,642,806,1051,1139,40,Michigan,MI,0
2017,"Bay City, MI MSA",METRO13020M13020,461,546,726,955,1001,40,Michigan,MI,0
2017,"Cass County, MI HUD Metro FMR Area",METRO43780N26027,551,555,737,1003,1016,40,Michigan,MI,0
2017,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",METRO19820M19820,578,701,911,1207,1300,40,Michigan,MI,0
2017,"Flint, MI MSA",METRO22420M22420,468,555,738,973,1054,40,Michigan,MI,0
2017,"Grand Rapids-Wyoming, MI HUD Metro FMR Area",METRO24340M24340,549,668,823,1158,1308,40,Michigan,MI,0
2017,"Holland-Grand Haven, MI HUD Metro FMR Area",METRO24340M26100,526,670,773,1105,1128,40,Michigan,MI,0
2017,"Jackson, MI MSA",METRO27100M27100,491,604,769,1012,1066,40,Michigan,MI,0
2017,"Kalamazoo-Portage, MI MSA",METRO28020M28020,513,629,782,1064,1220,40,Michigan,MI,0
2017,"Lansing-East Lansing, MI MSA",METRO29620M29620,532,659,815,1091,1274,40,Michigan,MI,0
2017,"Livingston County, MI HUD Metro FMR Area",METRO19820MM0440,626,698,922,1288,1625,40,Michigan,MI,0
2017,"Midland, MI MSA",METRO33220M33220,484,577,743,1037,1217,40,Michigan,MI,0
2017,"Monroe, MI MSA",METRO33780M33780,530,629,836,1148,1152,40,Michigan,MI,0
2017,"Montcalm County, MI HUD Metro FMR Area",METRO24340N26117,464,537,681,964,1132,40,Michigan,MI,0
2017,"Muskegon, MI MSA",METRO34740M34740,503,544,723,993,997,40,Michigan,MI,0
2017,"Niles-Benton Harbor, MI MSA",METRO35660M35660,453,537,714,906,1067,40,Michigan,MI,0
2017,"Saginaw, MI MSA",METRO40980M40980,479,594,755,996,1041,40,Michigan,MI,0
2017,"Duluth, MN-WI MSA",METRO20260M20260,520,603,771,1001,1201,40,Minnesota,MN,0
2017,"Fargo, ND-MN MSA",METRO22020M22020,491,602,767,1117,1276,40,Minnesota,MN,0
2017,"Fillmore County, MN HUD Metro FMR Area",METRO40340N27045,432,517,681,935,939,40,Minnesota,MN,0
2017,"Grand Forks, ND-MN MSA",METRO24220M24220,542,654,854,1195,1421,40,Minnesota,MN,0
2017,"La Crosse-Onalaska, WI-MN MSA",METRO29100M29100,516,612,814,1162,1434,40,Minnesota,MN,0
2017,"Le Sueur County, MN HUD Metro FMR Area",METRO33460N27079,473,561,745,1084,1214,40,Minnesota,MN,0
2017,"Mankato-North Mankato, MN MSA",METRO31860M31860,610,697,853,1173,1503,40,Minnesota,MN,0
2017,"Mille Lacs County, MN HUD Metro FMR Area",METRO33460N27095,535,675,844,1120,1391,40,Minnesota,MN,0
2017,"Minneapolis-St. Paul-Bloomington, MN-WI HUD Metro FMR Area",METRO33460M33460,699,862,1086,1538,1799,40,Minnesota,MN,0
2017,"Rochester, MN HUD Metro FMR Area",METRO40340M40340,610,720,936,1235,1521,40,Minnesota,MN,0
2017,"Sibley County, MN HUD Metro FMR Area",METRO33460N27143,448,522,694,1002,1068,40,Minnesota,MN,0
2017,"St. Cloud, MN MSA",METRO41060M41060,486,598,740,1016,1304,40,Minnesota,MN,0
2017,"Wabasha County, MN HUD Metro FMR Area",METRO40340N27157,489,606,771,1122,1351,40,Minnesota,MN,0
2017,"Benton County, MS HUD Metro FMR Area",METRO32820N28009,516,590,681,986,1081,40,Mississippi,MS,0
2017,"Gulfport-Biloxi, MS HUD Metro FMR Area",METRO25060M25060,642,673,777,1066,1262,40,Mississippi,MS,0
2017,"Hattiesburg, MS MSA",METRO25620M25620,626,721,877,1171,1221,40,Mississippi,MS,0
2017,"Jackson, MS HUD Metro FMR Area",METRO27140M27140,596,710,856,1083,1254,40,Mississippi,MS,0
2017,"Marshall County, MS HUD Metro FMR Area",METRO32820N28093,516,580,681,919,1081,40,Mississippi,MS,0
2017,"Memphis, TN-MS-AR HUD Metro FMR Area",METRO32820M32820,631,707,835,1137,1331,40,Mississippi,MS,0
2017,"Pascagoula, MS HUD Metro FMR Area",METRO25060M37700,652,684,789,1149,1390,40,Mississippi,MS,0
2017,"Simpson County, MS HUD Metro FMR Area",METRO27140N28127,500,590,681,868,1013,40,Mississippi,MS,0
2017,"Tate County, MS HUD Metro FMR Area",METRO32820N28137,558,562,688,866,1099,40,Mississippi,MS,0
2017,"Tunica County, MS HUD Metro FMR Area",METRO32820N28143,591,620,715,894,1135,40,Mississippi,MS,0
2017,"Yazoo County, MS HUD Metro FMR Area",METRO27140N28163,509,522,694,868,957,40,Mississippi,MS,0
2017,"Bates County, MO HUD Metro FMR Area",METRO28140N29013,476,479,637,885,1026,40,Missouri,MO,0
2017,"Callaway County, MO HUD Metro FMR Area",METRO27620N29027,482,485,645,934,1136,40,Missouri,MO,0
2017,"Cape Girardeau, MO-IL MSA",METRO16020M16020,551,554,735,1017,1117,40,Missouri,MO,0
2017,"Columbia, MO MSA",METRO17860M17860,546,619,772,1061,1360,40,Missouri,MO,0
2017,"Dallas County, MO HUD Metro FMR Area",METRO44180N29059,456,481,637,797,1122,40,Missouri,MO,0
2017,"Jefferson City, MO HUD Metro FMR Area",METRO27620M27620,460,495,647,942,958,40,Missouri,MO,0
2017,"Joplin, MO MSA",METRO27900M27900,519,551,703,964,1020,40,Missouri,MO,0
2017,"Kansas City, MO-KS HUD Metro FMR Area",METRO28140M28140,609,772,946,1293,1463,50,Missouri,MO,0
2017,"McDonald County, MO HUD Metro FMR Area",METRO22220N29119,466,509,637,824,900,40,Missouri,MO,0
2017,"Moniteau County, MO HUD Metro FMR Area",METRO27620N29135,404,497,637,839,1006,40,Missouri,MO,0
2017,"Polk County, MO HUD Metro FMR Area",METRO44180N29167,456,479,637,927,1122,40,Missouri,MO,0
2017,"Springfield, MO HUD Metro FMR Area",METRO44180M44180,502,545,707,1029,1100,40,Missouri,MO,0
2017,"St. Joseph, MO-KS MSA",METRO41140M41140,498,547,712,902,1114,40,Missouri,MO,0
2017,"St. Louis, MO-IL HUD Metro FMR Area",METRO41180M41180,609,690,896,1188,1385,40,Missouri,MO,0
2017,"Billings, MT HUD Metro FMR Area",METRO13740M13740,553,646,859,1202,1413,40,Montana,MT,0
2017,"Golden Valley County, MT HUD Metro FMR Area",METRO13740N30037,434,512,681,947,1144,40,Montana,MT,0
2017,"Great Falls, MT MSA",METRO24500M24500,538,542,720,1004,1217,40,Montana,MT,0
2017,"Missoula, MT MSA",METRO33540M33540,639,691,855,1245,1507,40,Montana,MT,0
2017,"Hall County, NE HUD Metro FMR Area",METRO24260N31079,449,532,707,945,997,40,Nebraska,NE,0
2017,"Hamilton County, NE HUD Metro FMR Area",METRO24260N31081,410,486,646,940,1115,40,Nebraska,NE,0
2017,"Howard County, NE HUD Metro FMR Area",METRO24260N31093,410,486,646,831,890,40,Nebraska,NE,0
2017,"Lincoln, NE HUD Metro FMR Area",METRO30700M30700,521,606,801,1141,1377,40,Nebraska,NE,0
2017,"Merrick County, NE HUD Metro FMR Area",METRO24260N31121,410,560,646,940,958,40,Nebraska,NE,0
2017,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",METRO36540M36540,568,715,894,1203,1315,40,Nebraska,NE,0
2017,"Saunders County, NE HUD Metro FMR Area",METRO36540N31155,480,557,740,1011,1262,40,Nebraska,NE,0
2017,"Seward County, NE HUD Metro FMR Area",METRO30700N31159,455,545,675,965,1189,40,Nebraska,NE,0
2017,"Sioux City, IA-NE-SD HUD Metro FMR Area",METRO43580M43580,478,567,753,942,1038,40,Nebraska,NE,0
2017,"Carson City, NV MSA",METRO16180M16180,527,645,821,1195,1447,40,Nevada,NV,0
2017,"Las Vegas-Henderson-Paradise, NV MSA",METRO29820M29820,630,769,954,1389,1673,40,Nevada,NV,0
2017,"Reno, NV MSA",METRO39900M39900,584,706,920,1339,1621,40,Nevada,NV,0
2017,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",METRO14460MM1120,1194,1372,1691,2116,2331,40,New Hampshire,NH,0
2017,"Hillsborough County, NH (part) HUD Metro FMR Area",METRO31700N33011,633,824,997,1247,1661,40,New Hampshire,NH,0
2017,"Lawrence, MA-NH HUD Metro FMR Area",METRO14460MM4160,890,1024,1305,1633,1799,40,New Hampshire,NH,0
2017,"Manchester, NH HUD Metro FMR Area",METRO31700MM4760,796,936,1177,1472,1622,40,New Hampshire,NH,0
2017,"Nashua, NH HUD Metro FMR Area",METRO31700MM5350,749,895,1181,1642,1789,40,New Hampshire,NH,0
2017,"Portsmouth-Rochester, NH HUD Metro FMR Area",METRO14460MM6450,931,937,1174,1601,1829,40,New Hampshire,NH,0
2017,"Western Rockingham County, NH HUD Metro FMR Area",METRO14460MM4760,964,1011,1331,1665,1835,40,New Hampshire,NH,0
2017,"Atlantic City-Hammonton, NJ MSA",METRO12100M12100,912,1013,1310,1765,2010,40,New Jersey,NJ,0
2017,"Bergen-Passaic, NJ HUD Metro FMR Area",METRO35620MM0875,1178,1328,1557,2001,2362,50,New Jersey,NJ,0
2017,"Jersey City, NJ HUD Metro FMR Area",METRO35620MM3640,1151,1278,1519,1946,2094,40,New Jersey,NJ,0
2017,"Middlesex-Somerset-Hunterdon, NJ HUD Metro FMR Area",METRO35620MM5015,1054,1296,1654,2109,2551,40,New Jersey,NJ,0
2017,"Monmouth-Ocean, NJ HUD Metro FMR Area",METRO35620MM5190,951,1156,1484,2007,2320,40,New Jersey,NJ,0
2017,"Newark, NJ HUD Metro FMR Area",METRO35620MM5640,1007,1063,1288,1655,1886,40,New Jersey,NJ,0
2017,"Ocean City, NJ MSA",METRO36140M36140,719,933,1133,1574,1942,40,New Jersey,NJ,0
2017,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",METRO37980M37980,845,1003,1211,1515,1686,50,New Jersey,NJ,0
2017,"Trenton, NJ MSA",METRO45940M45940,947,1109,1364,1793,2073,40,New Jersey,NJ,0
2017,"Vineland-Bridgeton, NJ MSA",METRO47220M47220,809,878,1130,1478,1688,40,New Jersey,NJ,0
2017,"Warren County, NJ HUD Metro FMR Area",METRO10900MM5640,795,927,1118,1399,1683,40,New Jersey,NJ,0
2017,"Albuquerque, NM MSA",METRO10740M10740,557,716,878,1278,1547,50,New Mexico,NM,0
2017,"Farmington, NM MSA",METRO22140M22140,637,641,780,976,1075,40,New Mexico,NM,0
2017,"Las Cruces, NM MSA",METRO29740M29740,491,573,695,1000,1225,40,New Mexico,NM,0
2017,"Santa Fe, NM MSA",METRO42140M42140,806,878,1048,1392,1477,40,New Mexico,NM,0
2017,"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,690,817,1006,1259,1387,40,New York,NY,0
2017,"Binghamton, NY MSA",METRO13780M13780,543,597,767,1038,1192,40,New York,NY,0
2017,"Buffalo-Cheektowaga-Niagara Falls, NY MSA",METRO15380M15380,658,666,810,1029,1189,40,New York,NY,0
2017,"Elmira, NY MSA",METRO21300M21300,577,641,815,1037,1123,40,New York,NY,0
2017,"Glens Falls, NY MSA",METRO24020M24020,563,700,871,1104,1272,40,New York,NY,0
2017,"Ithaca, NY MSA",METRO27060M27060,842,911,1071,1383,1750,40,New York,NY,0
2017,"Kingston, NY MSA",METRO28740M28740,724,904,1141,1479,1573,40,New York,NY,0
2017,"Nassau-Suffolk, NY HUD Metro FMR Area",METRO35620MM5380,1230,1533,1878,2429,2717,40,New York,NY,0
2017,"New York, NY HUD Metro FMR Area",METRO35620MM5600,1352,1419,1637,2102,2267,40,New York,NY,0
2017,"Poughkeepsie-Newburgh-Middletown, NY HUD Metro FMR Area",METRO35620M39100,857,1021,1269,1628,1888,40,New York,NY,0
2017,"Rochester, NY HUD Metro FMR Area",METRO40380M40380,625,737,915,1145,1261,40,New York,NY,0
2017,"Syracuse, NY MSA",METRO45060M45060,579,647,817,1071,1169,40,New York,NY,0
2017,"Utica-Rome, NY MSA",METRO46540M46540,634,634,819,1037,1129,40,New York,NY,0
2017,"Watertown-Fort Drum, NY MSA",METRO48060M48060,695,824,1095,1370,1631,40,New York,NY,0
2017,"Westchester County, NY Statutory Exception Area",METRO48325M48325,1196,1401,1706,2197,2521,40,New York,NY,0
2017,"Yates County, NY HUD Metro FMR Area",METRO40380N36123,493,602,716,941,1030,40,New York,NY,0
2017,"Asheville, NC HUD Metro FMR Area",METRO11700M11700,709,713,891,1194,1553,40,North Carolina,NC,0
2017,"Brunswick County, NC HUD Metro FMR Area",METRO34820M48900,729,765,883,1130,1258,40,North Carolina,NC,0
2017,"Burlington, NC MSA",METRO15500M15500,652,668,838,1143,1238,40,North Carolina,NC,0
2017,"Charlotte-Concord-Gastonia, NC-SC HUD Metro FMR Area",METRO16740M16740,703,784,907,1230,1560,40,North Carolina,NC,0
2017,"Craven County, NC HUD Metro FMR Area",METRO35100N37049,619,623,828,1170,1337,40,North Carolina,NC,0
2017,"Davidson County, NC HUD Metro FMR Area",METRO49180N37057,524,550,646,922,934,40,North Carolina,NC,0
2017,"Durham-Chapel Hill, NC HUD Metro FMR Area",METRO20500M20500,710,834,978,1332,1481,40,North Carolina,NC,0
2017,"Fayetteville, NC HUD Metro FMR Area",METRO22180M22180,675,679,833,1151,1427,40,North Carolina,NC,0
2017,"Gates County, NC HUD Metro FMR Area",METRO47260N37073,530,533,642,935,1108,40,North Carolina,NC,0
2017,"Goldsboro, NC MSA",METRO24140M24140,502,505,671,900,1078,40,North Carolina,NC,0
2017,"Greensboro-High Point, NC HUD Metro FMR Area",METRO24660M24660,578,655,763,1025,1228,40,North Carolina,NC,0
2017,"Greenville, NC MSA",METRO24780M24780,622,626,790,1115,1315,40,North Carolina,NC,0
2017,"Haywood County, NC HUD Metro FMR Area",METRO11700N37087,548,596,746,937,1314,40,North Carolina,NC,0
2017,"Hickory-Lenoir-Morganton, NC MSA",METRO25860M25860,562,565,680,872,1023,40,North Carolina,NC,0
2017,"Hoke County, NC HUD Metro FMR Area",METRO22180N37093,508,512,680,990,1198,40,North Carolina,NC,0
2017,"Iredell County, NC HUD Metro FMR Area",METRO16740N37097,682,715,825,1055,1454,40,North Carolina,NC,0
2017,"Jacksonville, NC MSA",METRO27340M27340,662,666,812,1182,1431,40,North Carolina,NC,0
2017,"Jones County, NC HUD Metro FMR Area",METRO35100N37103,500,503,669,885,1016,40,North Carolina,NC,0
2017,"Lincoln County, NC HUD Metro FMR Area",METRO16740N37109,564,605,698,942,1230,40,North Carolina,NC,0
2017,"Pamlico County, NC HUD Metro FMR Area",METRO35100N37137,521,526,642,935,1131,40,North Carolina,NC,0
2017,"Pender County, NC HUD Metro FMR Area",METRO48900N37141,592,621,717,948,1263,40,North Carolina,NC,0
2017,"Person County, NC HUD Metro FMR Area",METRO20500N37145,445,525,676,882,954,40,North Carolina,NC,0
2017,"Raleigh, NC MSA",METRO39580M39580,695,861,993,1294,1592,40,North Carolina,NC,0
2017,"Rockingham County, NC HUD Metro FMR Area",METRO24660N37157,480,483,642,837,885,40,North Carolina,NC,0
2017,"Rocky Mount, NC MSA",METRO40580M40580,585,589,743,1018,1139,40,North Carolina,NC,0
2017,"Rowan County, NC HUD Metro FMR Area",METRO16740N37159,550,554,699,913,986,40,North Carolina,NC,0
2017,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",METRO47260M47260,934,939,1130,1577,1968,50,North Carolina,NC,0
2017,"Wilmington, NC HUD Metro FMR Area",METRO48900M48900,705,710,915,1292,1611,40,North Carolina,NC,0
2017,"Winston-Salem, NC HUD Metro FMR Area",METRO49180M49180,597,611,753,1038,1229,40,North Carolina,NC,0
2017,"Bismarck, ND HUD Metro FMR Area",METRO13900M13900,636,649,859,1196,1514,40,North Dakota,ND,0
2017,"Fargo, ND-MN MSA",METRO22020M22020,491,602,767,1117,1276,40,North Dakota,ND,0
2017,"Grand Forks, ND-MN MSA",METRO24220M24220,542,654,854,1195,1421,40,North Dakota,ND,0
2017,"Oliver County, ND HUD Metro FMR Area",METRO13900N38065,520,521,681,928,1184,40,North Dakota,ND,0
2017,"Sioux County, ND HUD Metro FMR Area",METRO13900N38085,520,569,681,908,975,40,North Dakota,ND,0
2017,"Akron, OH MSA",METRO10420M10420,516,594,790,1016,1089,40,Ohio,OH,0
2017,"Brown County, OH HUD Metro FMR Area",METRO17140MM1220,445,512,681,991,1039,40,Ohio,OH,0
2017,"Canton-Massillon, OH MSA",METRO15940M15940,484,576,761,972,1049,40,Ohio,OH,0
2017,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",METRO17140M17140,527,613,806,1125,1316,40,Ohio,OH,0
2017,"Cleveland-Elyria, OH MSA",METRO17460M17460,524,626,781,1027,1088,40,Ohio,OH,0
2017,"Columbus, OH HUD Metro FMR Area",METRO18140M18140,580,687,886,1135,1328,40,Ohio,OH,0
2017,"Dayton, OH MSA",METRO19380M19380,525,585,764,1027,1212,40,Ohio,OH,0
2017,"Hocking County, OH HUD Metro FMR Area",METRO18140N39073,563,576,681,991,1180,40,Ohio,OH,0
2017,"Huntington-Ashland, WV-KY-OH HUD Metro FMR Area",METRO26580M26580,465,569,697,944,1134,40,Ohio,OH,0
2017,"Lima, OH MSA",METRO30620M30620,517,520,681,892,939,40,Ohio,OH,0
2017,"Mansfield, OH MSA",METRO31900M31900,502,512,681,939,1019,40,Ohio,OH,0
2017,"Perry County, OH HUD Metro FMR Area",METRO18140N39127,448,543,681,964,994,40,Ohio,OH,0
2017,"Springfield, OH MSA",METRO44220M44220,486,534,691,890,995,40,Ohio,OH,0
2017,"Toledo, OH MSA",METRO45780M45780,465,559,730,1000,1093,40,Ohio,OH,0
2017,"Union County, OH HUD Metro FMR Area",METRO18140N39159,566,657,860,1154,1185,40,Ohio,OH,0
2017,"Weirton-Steubenville, WV-OH MSA",METRO48260M48260,485,581,713,930,1005,40,Ohio,OH,0
2017,"Wheeling, WV-OH MSA",METRO48540M48540,625,627,756,963,1050,40,Ohio,OH,0
2017,"Youngstown-Warren-Boardman, OH HUD Metro FMR Area",METRO49660M49660,480,547,681,895,990,40,Ohio,OH,0
2017,"Cotton County, OK HUD Metro FMR Area",METRO30020N40033,512,589,679,850,1034,40,Oklahoma,OK,0
2017,"Fort Smith, AR-OK HUD Metro FMR Area",METRO22900M22900,493,511,679,901,1100,40,Oklahoma,OK,0
2017,"Grady County, OK HUD Metro FMR Area",METRO36420N40051,486,524,679,916,1047,40,Oklahoma,OK,0
2017,"Lawton, OK HUD Metro FMR Area",METRO30020M30020,556,560,744,1048,1176,40,Oklahoma,OK,0
2017,"Le Flore County, OK HUD Metro FMR Area",METRO22900N40079,533,540,679,894,1027,40,Oklahoma,OK,0
2017,"Lincoln County, OK HUD Metro FMR Area",METRO36420N40081,486,562,679,849,951,40,Oklahoma,OK,0
2017,"Oklahoma City, OK HUD Metro FMR Area",METRO36420M36420,569,630,807,1108,1358,40,Oklahoma,OK,0
2017,"Okmulgee County, OK HUD Metro FMR Area",METRO46140N40111,442,589,679,866,936,40,Oklahoma,OK,0
2017,"Pawnee County, OK HUD Metro FMR Area",METRO46140N40117,450,567,679,884,1041,40,Oklahoma,OK,0
2017,"Tulsa, OK HUD Metro FMR Area",METRO46140M46140,535,630,818,1105,1215,40,Oklahoma,OK,0
2017,"Albany, OR MSA",METRO10540M10540,557,661,878,1278,1491,40,Oregon,OR,0
2017,"Bend-Redmond, OR MSA",METRO13460M13460,668,733,857,1231,1510,40,Oregon,OR,0
2017,"Corvallis, OR MSA",METRO18700M18700,619,750,930,1354,1639,40,Oregon,OR,0
2017,"Eugene-Springfield, OR MSA",METRO21660M21660,564,669,889,1289,1553,40,Oregon,OR,0
2017,"Grants Pass, OR MSA",METRO24420M24420,622,626,795,1157,1401,40,Oregon,OR,0
2017,"Medford, OR MSA",METRO32780M32780,615,649,862,1255,1439,40,Oregon,OR,0
2017,"Portland-Vancouver-Hillsboro, OR-WA MSA",METRO38900M38900,946,1053,1242,1808,2188,40,Oregon,OR,0
2017,"Salem, OR MSA",METRO41420M41420,546,612,814,1185,1434,40,Oregon,OR,0
2017,"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,659,815,1038,1332,1431,40,Pennsylvania,PA,0
2017,"Altoona, PA MSA",METRO11020M11020,553,589,725,907,1025,40,Pennsylvania,PA,0
2017,"Armstrong County, PA HUD Metro FMR Area",METRO38300N42005,488,527,681,870,939,40,Pennsylvania,PA,0
